Customer ID,Recency,Frequency,Monetary,Cluster,Segment,CLV,predicted_avg_value
13698,592,2,465.53000000000003,0,Lost / Hibernating,31.06935535889683,296.00264182069117
13699,150,2,764.15,2,At-Risk,70.80764772951798,323.6403587464821
13700,22,13,2613.46,3,Champions,327.3569330695386,257.3530287752217
13701,442,1,161.0,0,Lost / Hibernating,,
13702,441,1,135.18,0,Lost / Hibernating,,
13703,314,2,425.56,0,Lost / Hibernating,25.267478655502323,112.3608759368163
13704,17,8,2143.38,3,Champions,1297.229003280293,295.65557553664826
13705,3,7,2035.33,3,Champions,253.87751409451454,299.9489540191254
13706,298,2,631.17,0,Lost / Hibernating,63.882694816343864,346.0840038258903
13707,262,5,3365.86,2,At-Risk,401.180303512852,888.7678351132811
13708,266,1,296.88,0,Lost / Hibernating,,
13709,32,16,7063.4400000000005,3,Champions,829.9948902245972,677.5444606635039
13710,27,3,509.52,1,New / Promising,49.554184914090996,147.37267965936437
13711,214,9,1792.26,2,At-Risk,184.25108181922718,239.992794643719
13712,242,2,766.42,0,Lost / Hibernating,47.11326048435026,243.0615087405382
13713,403,3,743.26,2,At-Risk,62.7044287619304,253.55537652641752
13714,460,1,161.35,0,Lost / Hibernating,,
13715,276,17,8483.29,3,Champions,69.4099605502504,510.1507992262424
13716,264,1,138.28,0,Lost / Hibernating,,
13717,27,8,1763.3,3,Champions,277.6689710142281,228.19954160047592
13718,241,2,306.55,0,Lost / Hibernating,60.20619700355747,206.33921868265003
13719,10,11,2815.25,3,Champions,357.5704365509807,242.78386183529483
13720,112,4,799.9,2,At-Risk,166.9807710063506,182.43010588151705
13721,31,2,741.54,1,New / Promising,162.91988626927147,541.4680099539221
13722,127,10,5635.41,2,At-Risk,674.8015109542908,998.5913602377052
13723,212,6,1209.2,2,At-Risk,124.78212073478088,225.75283005049278
13724,632,1,213.01,0,Lost / Hibernating,,
13725,45,8,1980.56,2,At-Risk,265.50786178441723,149.45099932142884
13726,34,2,1079.6599999999999,1,New / Promising,670.9616855482942,807.0730379895665
13727,24,8,1080.05,1,New / Promising,119.49015507705074,192.629298860739
13728,32,16,2855.17,3,Champions,314.9526962536637,182.25056323678322
13729,431,3,724.73,2,At-Risk,44.72830660901185,190.2609193813451
13730,131,2,752.6,2,At-Risk,239.47728546858025,462.3544136789615
13731,214,2,610.59,0,Lost / Hibernating,103.75750894127903,317.46608268006224
13732,23,1,491.86,1,New / Promising,,
13733,406,2,487.03000000000003,0,Lost / Hibernating,54.278168515870014,353.2991153012156
13734,504,4,6701.640000000001,2,At-Risk,449.8153617298907,3233.697463177671
13735,20,13,9813.22,3,Champions,1098.6868642270706,849.1255288215293
13736,256,6,2391.84,2,At-Risk,196.64688442854992,421.7830133069482
13737,195,1,339.59999999999997,0,Lost / Hibernating,,
13738,391,1,440.93,0,Lost / Hibernating,,
13739,13,2,292.2,1,New / Promising,54.2137772584278,230.9959021557505
13740,236,5,1597.77,2,At-Risk,153.42041600479243,325.2893813917507
13741,67,3,668.4300000000001,1,New / Promising,204.52424028144875,259.9335760116154
13742,12,12,3131.02,3,Champions,652.0899713864178,267.6317292107837
13743,84,6,1065.84,2,At-Risk,269.9776651320232,187.552729137935
13744,90,2,1156.36,2,At-Risk,104.78377056860165,277.78296956577304
13745,157,2,777.36,2,At-Risk,69.18781950737217,315.0105195308969
13746,409,1,176.69,0,Lost / Hibernating,,
13747,369,2,249.39999999999998,0,Lost / Hibernating,31.28556848883722,172.68890886075474
13748,91,9,2268.35,2,At-Risk,248.19456909821025,301.4398921754729
13750,49,11,3602.1800000000003,3,Champions,450.3327052635585,330.4210948243588
13751,283,1,296.25,0,Lost / Hibernating,,
13752,119,7,1590.73,2,At-Risk,189.09327006749263,200.00888633725688
13753,283,4,2094.57,2,At-Risk,177.61698527643568,489.71976506592387
13754,147,3,447.05,0,Lost / Hibernating,64.16852427138178,147.91550514746632
13755,4,8,2004.45,3,Champions,1176.2233716112441,253.8539769287694
13756,18,21,8361.1,3,Champions,945.8866823600742,431.3174373390913
13757,670,1,195.55,0,Lost / Hibernating,,
13758,7,15,9416.98,3,Champions,968.7061924519348,602.7747308080617
13759,28,2,659.4100000000001,1,New / Promising,113.12908620231329,111.85561602958064
13760,49,5,1363.6399999999999,2,At-Risk,165.32123921988529,269.9553704776562
13761,45,6,1952.17,2,At-Risk,231.68916978902166,414.06793423494315
13762,214,5,2472.48,2,At-Risk,255.00580863621275,510.5314878691581
13763,58,3,5217.4400000000005,2,At-Risk,461.4424004282506,1021.6433898668196
13764,66,6,2953.26,2,At-Risk,286.6408243612381,504.24011409699034
13765,648,1,352.821,0,Lost / Hibernating,,
13766,490,1,190.35,0,Lost / Hibernating,,
13767,21,72,34654.55,3,Champions,3711.4773768751747,587.2728921494942
13768,722,2,875.97,0,Lost / Hibernating,14.88359766380801,372.11499424667176
13769,32,19,5482.5,3,Champions,612.4533662247311,330.21117268069287
13770,417,4,785.37,2,At-Risk,62.036815911800595,208.29987657319305
13771,59,9,5728.82,3,Champions,655.3096279169888,813.2361997254116
13772,29,8,3114.22,3,Champions,345.8612844964524,427.9610614270703
13773,392,2,301.54,0,Lost / Hibernating,37.25807738179016,224.16478820992432
13774,77,1,345.0,0,Lost / Hibernating,,
13775,586,1,1049.66,0,Lost / Hibernating,,
13776,423,2,623.98,0,Lost / Hibernating,,
13777,4,59,56213.18,3,Champions,5600.1307049213565,1138.3341264844198
13778,98,4,1124.49,2,At-Risk,129.44512035363337,262.0664519672971
13779,511,1,161.13,0,Lost / Hibernating,,
13780,2,3,735.82,1,New / Promising,90.54221161242477,186.8230246233661
13781,246,3,778.83,2,At-Risk,65.77133481940379,239.28610281603395
13782,8,13,1793.72,3,Champions,194.69725040055158,139.53865039362518
13783,483,4,1542.09,2,At-Risk,70.90135870078572,356.20311560523845
13784,5,14,2910.23,3,Champions,455.92395731904094,194.9816140469682
13785,424,4,542.49,2,At-Risk,26.42113170679913,238.21553032561064
13786,362,6,3358.94,2,At-Risk,228.20069818766336,530.6130012111813
13787,71,6,1222.5,2,At-Risk,138.23353376962646,214.41666145710795
13788,500,1,3.75,0,Lost / Hibernating,,
13789,383,1,239.45999999999998,0,Lost / Hibernating,,
13791,123,2,1516.0,2,At-Risk,312.0905894209626,596.9051269758193
13792,61,3,383.95,1,New / Promising,48.24587177115552,104.16276557406397
13793,642,1,96.0,0,Lost / Hibernating,,
13794,542,1,126.03,0,Lost / Hibernating,,
13795,383,4,836.3,2,At-Risk,67.15717604842325,209.2230801820504
13796,494,1,289.7,0,Lost / Hibernating,,
13797,432,3,1179.45,2,At-Risk,98.20693204693335,420.51442341318136
13798,3,108,74672.43,3,Champions,8300.7677563658,773.0017536010013
13799,112,9,2803.57,2,At-Risk,317.1331170867061,305.0170605780872
13800,305,3,1679.56,2,At-Risk,159.97713552884568,609.4478502442204
13801,62,1,324.8,1,New / Promising,,
13802,134,19,26259.11,3,Champions,2819.06521032584,1522.4641455335013
13803,251,3,1338.91,2,At-Risk,142.8231415888597,460.934817629069
13804,26,9,3208.52,3,Champions,511.8845520804058,383.06700113206523
13805,47,2,924.6,1,New / Promising,308.26410726600915,440.6383428659727
13806,59,1,256.38,0,Lost / Hibernating,,
13807,362,3,534.8,0,Lost / Hibernating,55.48653091818622,220.4178909425644
13808,1,5,1747.66,1,New / Promising,760.1471742237145,297.2463974224225
13809,301,3,679.7,2,At-Risk,95.37995326697634,283.6470079825875
13810,24,3,1499.01,1,New / Promising,297.7221315818786,260.4121339550109
13811,179,3,814.5,2,At-Risk,160.84462462919777,285.2051181799172
13812,37,3,539.0,1,New / Promising,180.20050006040634,136.687059402839
13813,35,8,2765.47,3,Champions,299.0394741806802,356.81796393876414
13814,87,3,2257.32,2,At-Risk,303.4014365604021,799.5674512900005
13815,17,8,7475.74,3,Champions,886.6601036077983,965.517498909773
13816,19,2,571.6700000000001,1,New / Promising,230.91251069597257,213.8979068948956
13817,24,2,382.98,1,New / Promising,89.57175859700598,268.76913282068875
13818,425,1,61.28,0,Lost / Hibernating,,
13819,297,6,2642.35,2,At-Risk,211.5673926304807,407.2361231472984
13820,413,3,660.65,2,At-Risk,53.51529827882843,219.75443756821758
13821,140,6,1410.73,2,At-Risk,139.21441484662097,223.10875892564366
13822,1,2,632.0,1,New / Promising,240.50225293315236,177.15540644071802
13823,14,7,3403.4500000000003,3,Champions,372.49830919985715,504.8077275690858
13824,28,12,3314.76,3,Champions,427.8857607452476,293.8682201682606
13825,617,2,255.59,0,Lost / Hibernating,13.14923049049018,125.22479317503633
13826,171,1,189.5,0,Lost / Hibernating,,
13827,53,3,412.05,1,New / Promising,166.6277800124616,156.3142217272659
13828,17,1,209.49,1,New / Promising,,
13829,416,1,102.0,0,Lost / Hibernating,,
13830,577,1,156.85000000000002,0,Lost / Hibernating,,
13831,11,18,7023.58,3,Champions,703.0387990648843,358.98519465255
13832,14,2,613.6899999999999,1,New / Promising,18.42252510074095,64.56328871232238
13833,154,2,701.36,0,Lost / Hibernating,112.8213293825176,400.66217900548685
13834,572,2,324.19,0,Lost / Hibernating,15.154579540873577,134.8348366106587
13835,20,7,1095.27,1,New / Promising,134.4071346184137,164.036472400178
13836,394,2,620.37,0,Lost / Hibernating,43.96793748056921,314.4648388310824
13837,207,2,271.24,0,Lost / Hibernating,53.91175284202109,171.01144596873235
13838,1,10,1966.09,3,Champions,267.5315730108273,348.1931922219898
13839,481,1,139.95000000000002,0,Lost / Hibernating,,
13840,411,1,651.4,0,Lost / Hibernating,,
13841,248,1,85.0,0,Lost / Hibernating,,
13842,54,18,5629.91,3,Champions,661.7314903821172,352.0750915230948
13843,376,1,319.75,0,Lost / Hibernating,,
13844,6,1,361.62,1,New / Promising,,
13845,60,1,312.98,1,New / Promising,,
13846,20,4,1307.79,1,New / Promising,200.14011353251666,293.26805799418537
13847,715,1,310.72,0,Lost / Hibernating,,
13848,88,8,3335.0,2,At-Risk,341.3005405053881,410.1372596339701
13849,47,5,3469.3,2,At-Risk,435.9279434639633,744.7736205904338
13850,124,1,1595.48,2,At-Risk,,
13851,91,8,4606.46,2,At-Risk,568.7603949787039,737.7552364795499
13852,606,1,187.35000000000002,0,Lost / Hibernating,,
13853,52,1,1090.14,1,New / Promising,,
13854,4,39,12253.96,3,Champions,1415.0683996515754,325.415373978044
13855,496,4,1310.3400000000001,2,At-Risk,73.47171198567463,337.3644100795701
13856,164,11,1142.03,2,At-Risk,126.84699260864144,104.72313647773731
13857,389,6,1001.01,2,At-Risk,50.683578871605285,200.00832805290872
13858,52,1,216.17,1,New / Promising,,
13859,321,2,515.86,0,Lost / Hibernating,43.564730766077425,215.09032027597175
13860,9,4,926.45,1,New / Promising,408.29409002456396,267.52308052118894
13861,424,2,273.26,0,Lost / Hibernating,26.00322459229463,158.1677391268017
13862,13,9,2556.09,3,Champions,465.37258658222913,277.99314469398996
13863,243,4,1239.55,2,At-Risk,138.46504188047518,316.67260745496344
13864,382,1,662.4000000000001,0,Lost / Hibernating,,
13865,53,4,501.56,1,New / Promising,115.13213992939508,130.436349011668
13866,69,1,145.67000000000002,0,Lost / Hibernating,,
13867,26,3,1015.29,1,New / Promising,358.77661007984295,446.38910501270755
13868,2,2,3192.54,1,New / Promising,3766.1263146270367,2725.059856252441
13869,118,10,8111.57,3,Champions,828.6287867047326,763.6478854580176
13870,35,14,5559.33,3,Champions,630.8562001537903,496.46495146120145
13871,18,17,7885.85,3,Champions,860.5148389654307,489.9094179694268
13872,522,3,919.57,2,At-Risk,62.48348198786399,341.34734690305385
13873,115,8,1038.92,2,At-Risk,118.27314555295494,128.914743809757
13874,353,7,2049.15,2,At-Risk,128.4700796476695,318.96862075871525
13875,49,14,4814.37,3,Champions,546.3107470623961,388.79321829693953
13876,59,1,122.7,0,Lost / Hibernating,,
13877,81,3,449.68,1,New / Promising,46.12711491266758,154.07255350788193
13878,50,4,2473.06,2,At-Risk,292.55123667523577,621.3465230809413
13879,641,1,395.5,0,Lost / Hibernating,,
13880,16,17,4391.66,3,Champions,616.0240190991993,321.62533705893196
13881,6,42,44609.98,3,Champions,5292.724178445132,1388.3541449574777
13882,7,4,998.05,1,New / Promising,681.8837984393514,273.2753479574454
13883,6,15,6560.02,3,Champions,767.3012005560752,595.7511921971402
13884,2,10,1888.48,3,Champions,295.95460456737607,235.46033975581483
13885,184,2,506.8,0,Lost / Hibernating,45.59748880291685,120.59661242475765
13886,66,1,243.56,0,Lost / Hibernating,,
13887,199,1,349.55,0,Lost / Hibernating,,
13888,115,7,2169.05,2,At-Risk,293.1834996924844,474.4400572136025
13889,88,6,1991.23,2,At-Risk,218.97147603205036,337.4107425146524
13890,4,12,2565.63,3,Champions,276.3795560795066,215.08274922354965
13891,373,3,863.5600000000001,2,At-Risk,64.92615003992104,239.67311728440293
13892,22,6,1267.6499999999999,1,New / Promising,116.49998598681569,151.13490504276248
13893,293,1,821.1,0,Lost / Hibernating,,
13894,19,3,564.62,1,New / Promising,155.48314644057393,419.831739886008
13895,23,6,4008.52,3,Champions,393.5156209404121,639.1730297051117
13896,621,1,388.55,0,Lost / Hibernating,,
13897,45,3,1160.72,1,New / Promising,106.07448325970017,346.6750785455359
13898,321,2,686.4,0,Lost / Hibernating,37.30951988225401,169.3845090674335
13899,11,2,388.52,1,New / Promising,42.2083498713644,102.78114809562808
13900,178,6,1610.59,2,At-Risk,183.9652300654122,272.92447824266577
13901,67,15,5676.34,3,Champions,648.9965094800127,492.1859062242899
13902,628,5,34095.26,2,At-Risk,128.12072271595505,8441.291886705865
13903,395,1,165.45000000000002,0,Lost / Hibernating,,
13904,32,2,332.64,1,New / Promising,55.73044855312864,144.71772039618833
13905,728,1,312.65,0,Lost / Hibernating,,
13906,404,1,42.0,0,Lost / Hibernating,,
13907,687,1,136.8,0,Lost / Hibernating,,
13908,75,4,2369.55,2,At-Risk,569.4624429057546,630.6019737537973
13909,418,2,286.6,0,Lost / Hibernating,31.296584670024334,187.7860748889564
13911,52,20,4234.99,3,Champions,519.9904626517437,228.21205119066215
13912,419,1,124.95,0,Lost / Hibernating,,
13913,502,1,42.22,0,Lost / Hibernating,,
13914,7,2,626.45,1,New / Promising,449.8354593276003,320.40669534017377
13915,389,1,70.80000000000001,0,Lost / Hibernating,,
13916,459,4,1275.81,2,At-Risk,73.20344624494179,308.73840832376925
13917,45,2,272.04,1,New / Promising,118.10284967167006,220.64817925556406
13918,45,2,1212.8400000000001,1,New / Promising,448.31999833181635,1037.1279789521095
13919,54,4,1360.68,2,At-Risk,131.28780063401965,252.57685545161505
13920,427,4,1774.68,2,At-Risk,82.69423546375418,422.37273078790406
13921,397,4,730.7,2,At-Risk,66.96120215533372,213.95617114775015
13922,347,3,865.2,2,At-Risk,63.59766385754906,228.03252626177226
13923,49,1,351.13,1,New / Promising,,
13924,13,5,1536.45,1,New / Promising,650.5757793305102,217.84474867551685
13925,88,4,678.25,2,At-Risk,159.82223779670218,155.72113461989525
13926,18,1,223.85000000000002,1,New / Promising,,
13927,70,2,708.26,1,New / Promising,99.54296406768312,364.4754644492685
13928,6,4,464.57,1,New / Promising,200.99544898138436,124.45225025715439
13929,164,11,3494.1,2,At-Risk,390.4123982496184,416.30312574425557
13930,53,2,337.34,1,New / Promising,94.49010933415018,140.49374757169815
13931,91,11,5257.38,3,Champions,478.64684682364367,579.9154656433806
13932,290,1,307.4,0,Lost / Hibernating,,
13933,104,2,608.7900000000001,0,Lost / Hibernating,188.78210572470056,322.8521532911944
13934,259,1,922.1,0,Lost / Hibernating,,
13935,592,3,6116.92,2,At-Risk,128.39222100055858,1914.254564945423
13936,175,3,939.66,2,At-Risk,120.88222547217109,273.006623183404
13937,164,2,880.13,2,At-Risk,48.421842558844126,172.33522692568977
13938,30,1,71.66,1,New / Promising,,
13939,18,7,1560.96,1,New / Promising,201.96573395637967,234.95284919361347
13940,12,4,839.14,1,New / Promising,322.19510540859335,211.4708802731813
13941,17,15,11122.300000000001,3,Champions,1214.3263253571877,797.0144865731761
13942,530,1,320.0,0,Lost / Hibernating,,
13943,573,1,246.54,0,Lost / Hibernating,,
13944,648,1,200.43,0,Lost / Hibernating,,
13945,390,2,854.15,0,Lost / Hibernating,63.246424047212585,353.87511159546426
13946,74,6,1876.23,2,At-Risk,197.04370710919903,322.21510428397727
13947,60,1,90.6,0,Lost / Hibernating,,
13948,356,4,548.76,2,At-Risk,45.524762329741385,135.40358582019385
13949,20,5,1909.09,1,New / Promising,884.4059942573344,346.6224021785717
13950,6,4,745.06,1,New / Promising,197.64824566881015,193.1506405423422
13951,171,3,674.45,2,At-Risk,131.08002523538656,238.02956233431647
13952,213,14,12823.521,3,Champions,1143.4330902441104,1162.051947494761
13953,2,12,6640.68,3,Champions,724.0097668825615,559.8362935725208
13954,66,1,227.41,0,Lost / Hibernating,,
13955,149,3,545.17,2,At-Risk,81.93621713788094,168.20109468431315
13956,49,4,869.92,1,New / Promising,237.2561874253808,254.8480701270286
13957,413,3,458.25,0,Lost / Hibernating,45.2366617347983,184.51099013700593
13958,375,8,4709.2300000000005,2,At-Risk,374.29636397548137,979.8930365070319
13959,74,6,1076.18,2,At-Risk,176.88866826067985,209.36013346238448
13960,16,2,230.22,1,New / Promising,117.99287345280842,115.0084378507312
13961,387,1,538.4,0,Lost / Hibernating,,
13962,17,3,362.8,1,New / Promising,41.55387896925084,91.09474456420226
13963,303,17,3011.87,2,At-Risk,2.6174366330291,170.00005731933936
13964,382,2,438.9,0,Lost / Hibernating,24.713850820213544,146.46591967522372
13965,472,3,996.61,2,At-Risk,44.971075311769305,211.09436056822074
13966,431,1,390.86,0,Lost / Hibernating,,
13967,141,2,166.3,0,Lost / Hibernating,26.919568618276422,93.3631034247553
13968,418,1,123.66,0,Lost / Hibernating,,
13969,2,35,13365.87,3,Champions,1704.0749289706323,406.9014728727099
13970,381,2,846.55,0,Lost / Hibernating,99.7692149461509,575.6842108719213
13971,14,14,4667.57,3,Champions,546.1722723479976,339.65977890129705
13972,66,2,190.25,0,Lost / Hibernating,28.779904856918744,56.630708168722435
13973,282,1,264.7,0,Lost / Hibernating,,
13974,44,2,677.72,1,New / Promising,91.79366060539465,429.75504446411645
13975,26,12,5358.84,3,Champions,608.7280611454626,482.18908986093373
13976,202,4,1192.36,2,At-Risk,127.74777102209434,310.6249548288256
13977,406,1,519.8100000000001,0,Lost / Hibernating,,
13978,10,2,196.79000000000002,1,New / Promising,64.10907547596842,50.01180338393524
13979,68,7,3416.23,2,At-Risk,395.11419643491837,646.1736053236488
13980,55,5,799.92,1,New / Promising,83.26469057681216,149.06574616225558
13981,411,1,331.14,0,Lost / Hibernating,,
13982,34,9,4445.59,3,Champions,455.61398118997306,453.31879377057635
13983,25,21,7108.45,3,Champions,796.341003137768,386.0116479211701
13984,22,12,2048.6,3,Champions,211.45831246544913,180.26677967696642
13985,10,21,9873.300000000001,3,Champions,1200.6044083247957,483.2836146470385
13986,12,1,320.46,1,New / Promising,,
13987,375,2,682.54,0,Lost / Hibernating,50.47706531902134,320.10353939583234
13988,15,8,4757.8,3,Champions,620.1560064993612,637.9904052929404
13989,61,5,2026.06,2,At-Risk,268.83620549483237,420.1111621890056
13990,208,1,311.3,0,Lost / Hibernating,,
13991,7,6,855.97,1,New / Promising,365.0075946290333,185.81137942918014
13992,25,3,219.5,1,New / Promising,33.654115360667156,78.05185436397491
13993,38,19,6775.71,3,Champions,708.6672105552536,366.733468879582
13994,35,5,2197.04,2,At-Risk,904.8966382980404,481.29289223077654
13995,10,14,3902.01,3,Champions,443.66523959084464,290.2325056131895
13996,381,2,895.76,0,Lost / Hibernating,60.91680111430626,419.43763715836417
13997,514,3,382.31,0,Lost / Hibernating,25.81983637550433,253.08586530009376
13998,442,3,566.7,0,Lost / Hibernating,32.28936839548153,157.99295981084046
13999,5,29,9502.26,3,Champions,1036.3316185300491,327.3860483035233
14000,206,5,2046.3400000000001,2,At-Risk,224.57242196228816,467.72508098426476
14001,41,9,4530.09,3,Champions,691.2038270138675,578.1757354843869
14002,129,2,529.73,0,Lost / Hibernating,168.15489613035356,319.9620666218064
14003,728,1,209.41,0,Lost / Hibernating,,
14004,38,11,6258.45,3,Champions,1025.6246319831457,679.5081311292222
14005,5,5,2874.72,3,Champions,985.5267894943651,676.5736249860853
14006,111,7,2196.67,2,At-Risk,248.78397007184034,313.49412223000076
14007,508,1,79.48,0,Lost / Hibernating,,
14008,428,1,509.04,0,Lost / Hibernating,,
14009,193,3,1099.91,2,At-Risk,142.84097819891355,355.5010188891194
14010,561,2,445.15,0,Lost / Hibernating,,
14011,475,2,457.82,0,Lost / Hibernating,26.39095746577631,179.0349732956347
14012,273,1,328.8,0,Lost / Hibernating,,
14013,105,5,1084.57,2,At-Risk,133.60180656899956,231.11679015903428
14014,72,3,1948.21,2,At-Risk,297.9042818624056,846.0242659800589
14015,48,1,917.34,1,New / Promising,,
14016,157,11,11403.41,3,Champions,1162.4519895850874,1023.5296416180333
14017,566,1,229.75,0,Lost / Hibernating,,
14018,640,1,367.15000000000003,0,Lost / Hibernating,,
14019,42,3,1421.61,1,New / Promising,582.5016962218652,527.2499980921901
14020,12,4,1249.01,1,New / Promising,170.64368659207247,319.7834022239392
14021,150,7,1716.58,2,At-Risk,200.13327635682137,238.27695000809058
14022,220,2,792.15,0,Lost / Hibernating,106.95047306692605,456.44287276430424
14023,2,2,584.07,1,New / Promising,144.55470487996175,326.0150803104897
14024,117,3,645.74,2,At-Risk,82.50286807800286,170.58349543764947
14025,460,8,4057.9,2,At-Risk,3.5912091303168374,548.8363881402421
14026,466,2,713.11,0,Lost / Hibernating,51.93822476540478,341.829715406966
14027,56,1,104.82,0,Lost / Hibernating,,
14028,545,3,10396.5,2,At-Risk,,
14029,58,2,467.66,1,New / Promising,204.36851933960176,317.45597748191756
14030,13,20,8262.29,3,Champions,871.3509662861845,502.1372376542154
14031,2,44,40999.17,3,Champions,4321.2263988473505,1013.5598059789452
14032,11,15,4667.15,3,Champions,509.9381335929978,312.34233878348135
14033,550,1,109.44,0,Lost / Hibernating,,
14034,17,3,651.8199999999999,1,New / Promising,120.04386675409285,191.5957345895133
14035,24,9,2856.72,3,Champions,371.9906751618951,332.1924235383725
14036,280,1,626.65,0,Lost / Hibernating,,
14037,171,6,836.95,2,At-Risk,75.15450789596613,126.32524985184617
14038,73,5,3069.88,2,At-Risk,324.08795003700897,595.8059209778921
14039,28,2,267.28000000000003,1,New / Promising,35.86075992405728,165.6152701594554
14040,36,35,12645.57,3,Champions,1340.7203195930597,387.9990436118229
14041,261,1,141.41,0,Lost / Hibernating,,
14042,720,1,431.98,0,Lost / Hibernating,,
14043,486,2,304.25,0,Lost / Hibernating,21.86640377207805,153.2262972340369
14044,22,10,3123.1,3,Champions,366.1739216142394,361.6732866171566
14045,104,16,11313.029999999999,3,Champions,1275.4493960575155,841.3446011727198
14046,279,1,154.99,0,Lost / Hibernating,,
14047,4,14,4255.03,3,Champions,470.86591774940325,340.18387106122725
14048,300,3,748.69,2,At-Risk,100.05664745280939,426.0565419431514
14049,12,13,13239.03,3,Champions,1713.0523743210867,1377.8071723972653
14050,27,2,746.36,1,New / Promising,222.1818534861385,274.9333036889639
14051,3,36,21230.100000000002,3,Champions,2286.5941741296556,616.2317067415166
14052,15,2,480.81,1,New / Promising,73.1688082044265,239.54489978617798
14053,119,4,572.3,2,At-Risk,77.06313067420648,138.20999099349567
14054,60,1,92.46,0,Lost / Hibernating,,
14055,101,3,1520.96,2,At-Risk,180.6345190480239,632.4576195454307
14056,10,22,7789.63,3,Champions,1881.234858129671,343.1396834555908
14057,19,22,8408.84,3,Champions,945.75206515699,461.4330456645265
14058,458,2,469.19,0,Lost / Hibernating,23.017559234047127,161.33066614609697
14059,262,1,183.6,0,Lost / Hibernating,,
14060,18,29,9221.6,3,Champions,1165.1524627025992,348.81432412613214
14061,502,3,917.4300000000001,2,At-Risk,55.31986685786319,278.7967617231581
14062,5,24,25604.2,3,Champions,2835.9139996846357,1178.7882240289518
14063,433,9,22710.2,2,At-Risk,436.97004244849217,2899.9314746098735
14064,25,15,3332.42,3,Champions,359.93141451144584,225.71622608797986
14065,384,3,891.02,2,At-Risk,47.031834221623896,297.4689532814797
14066,262,1,152.55,0,Lost / Hibernating,,
14067,59,2,374.7,1,New / Promising,133.96431545697513,163.42244216205265
14068,315,4,1528.3700000000001,2,At-Risk,130.24103148636473,351.98514549375625
14069,510,2,230.06,0,Lost / Hibernating,14.02354618242096,123.41596270713265
14070,680,1,326.55,0,Lost / Hibernating,,
14071,14,6,1284.24,1,New / Promising,322.6646813937416,214.55294520805566
14072,662,1,390.85,0,Lost / Hibernating,,
14073,27,1,151.04,1,New / Promising,,
14074,618,1,219.39999999999998,0,Lost / Hibernating,,
14075,15,5,1418.09,1,New / Promising,238.06768687123963,355.871473580683
14076,124,1,122.47,0,Lost / Hibernating,,
14077,36,6,615.0799999999999,1,New / Promising,109.4628721810526,102.43550997982723
14078,97,9,1692.6299999999999,2,At-Risk,181.35181093386365,167.6996211097812
14079,120,2,618.73,0,Lost / Hibernating,71.40496276576008,390.86013680511496
14080,28,5,1115.68,1,New / Promising,112.84892849014423,223.7075069436844
14081,297,10,5370.1,2,At-Risk,401.80901367605446,656.658167722667
14082,360,2,413.36,0,Lost / Hibernating,34.00065131203911,195.98139058431892
14083,3,10,960.69,3,Champions,109.9150225268101,113.67431865870556
14084,507,1,150.5,0,Lost / Hibernating,,
14085,2,32,9874.27,3,Champions,1075.3148691599495,338.30868072783875
14086,458,1,39.95,0,Lost / Hibernating,,
14087,400,2,651.8,0,Lost / Hibernating,66.54097899529279,431.29103458211284
14088,5,16,64036.8,3,Champions,9796.735756253212,3953.423653226531
14089,52,1,161.0,0,Lost / Hibernating,,
14090,320,1,76.32000000000001,0,Lost / Hibernating,,
14091,649,2,9530.08,2,At-Risk,305.6590381023394,4064.0794520121112
14092,3,24,7229.45,3,Champions,820.7517484854511,338.49833498748734
14093,7,1,442.85,1,New / Promising,,
14094,435,1,335.22,0,Lost / Hibernating,,
14095,718,1,2.95,0,Lost / Hibernating,,
14096,6,16,56228.81,3,Champions,31496.65377781645,3750.513675879889
14097,476,2,422.85999999999996,0,Lost / Hibernating,45.38987264658501,305.7339476340501
14098,32,1,147.35,1,New / Promising,,
14099,11,20,5765.71,3,Champions,618.7253409969377,283.6797029647236
14100,133,1,194.9,0,Lost / Hibernating,,
14101,69,13,9961.93,3,Champions,1241.3198851932455,777.0825690174198
14102,7,4,1241.78,1,New / Promising,825.4994172425618,278.4232115590085
14104,150,5,771.5799999999999,2,At-Risk,97.27732560046297,156.6078751186114
14105,234,5,5988.83,2,At-Risk,644.141098922854,1342.0480721531162
14106,732,1,214.79999999999998,0,Lost / Hibernating,,
14107,47,11,4877.3,3,Champions,554.0042944876687,473.06559202594036
14108,26,4,1044.96,1,New / Promising,105.9608935226608,269.0506879647395
14109,68,1,144.2,0,Lost / Hibernating,,
14110,17,32,12662.51,3,Champions,1389.915855011196,413.114727125592
14111,9,4,692.85,1,New / Promising,212.14676868149883,204.15549515517054
14112,18,13,5834.59,3,Champions,630.7837167564146,535.3671664825388
14113,18,15,6620.71,3,Champions,702.5950173183398,465.8931733252824
14114,269,7,1364.09,2,At-Risk,112.94808384585508,177.31284089677376
14115,497,2,622.6700000000001,0,Lost / Hibernating,74.35637348491387,521.9952931290595
14116,15,5,1382.74,1,New / Promising,589.7605729146228,269.3162070067785
14117,139,1,90.0,0,Lost / Hibernating,,
14118,424,1,458.45,0,Lost / Hibernating,,
14119,371,2,183.37,0,Lost / Hibernating,20.76350224514524,129.93381551047275
14121,5,3,2008.99,1,New / Promising,1681.4231350253485,898.4672395250193
14122,401,3,362.42,0,Lost / Hibernating,34.483441083289605,142.94965716371888
